hotel_id,name,amenities,stars,country,city,price,review_score,continent
1466099,Roma Mid Town Motor Inn,"['air conditioning', 'bar/lounge', 'family rooms', 'free high speed internet (wifi)', 'free parking', 'non-smoking hotel', 'non-smoking rooms', 'restaurant', 'room service']",4,Australia,"Roma,   Queensland",97.61,9.402,Oceania
6105089,Punggyeongsori Pension,"[""Free Wifi"",""Non-smoking rooms"",""Free Wifi"",""Non-smoking rooms""]",5,South Korea,Pyeongchang,97.21,9.644,Asia
1528673,Landhaus Seitz,"['air conditioning', 'breakfast included', 'free high speed internet (wifi)', 'free parking', 'pets allowed ( dog / pet friendly )', 'pool', 'suites']",1,Austria,Strobl,145.14,7.307,Europe
1096332,Ambassador Suites Hotel Caracas,"[""Free parking"",""Non-smoking rooms"",""Free Wifi"",""Facilities for disabled guests"",""Breakfast"",""Free parking"",""Non-smoking rooms"",""Free Wifi"",""Facilities for disabled guests"",""Breakfast""]",3,Venezuela,Caracas,119.44,7.927,South America
1237562,Rocks Hotel,"[""Free parking"",""Fast free Wifi 59 Mbps)"",""Airport shuttle"",""Family rooms"",""Non-smoking rooms"",""Terrace"",""Tea/Coffee Maker in All Rooms"",""Bar"",""Free parking"",""Fast free Wifi 59 Mbps)"",""Airport shuttle"",""Family rooms"",""Non-smoking rooms"",""Terrace"",""Tea/Coffee Maker in All Rooms"",""Bar""]",3,Macau,Macau,172.92,8.156,Asia
1376288,Royal Inca Hotel,"['air conditioning', 'breakfast available', 'breakfast included', 'business centre with internet access', 'dry cleaning', 'family rooms', 'fitness centre with gym / workout room', 'free high speed internet (wifi)', 'free parking', 'heated pool', 'hot tub', 'indoor pool', 'laundry service', 'meeting rooms', 'non-smoking hotel', 'non-smoking rooms', 'pets allowed ( dog / pet friendly )', 'pool', 'shuttle bus service', 'wheelchair access']",2,Peru,Lima,157.35,8.084,South America
1095133,Hotel Meierhof,"[""Free Wifi"",""Non-smoking rooms"",""Terrace"",""Free Wifi"",""Non-smoking rooms"",""Terrace""]",3,Liechtenstein,Triesen,176.8,8.329,Europe
5264763,The Safehouse,"[""Beachfront"",""Free parking"",""Free Wifi"",""Non-smoking rooms"",""Airport shuttle"",""Room service"",""Family rooms"",""Bar"",""Excellent Breakfast"",""Beachfront"",""Free parking"",""Free Wifi"",""Non-smoking rooms"",""Airport shuttle"",""Room service"",""Family rooms"",""Bar"",""Excellent Breakfast""]",3,Tanzania,Tanga,146.81,9.017,Africa
5757722,Sigiri Prageeth Home Stay,"[""Parking"",""Free Wifi"",""Parking"",""Free Wifi""]",2,Sri Lanka,Sigiriya,91.66,5.757,Asia
1426133,Marambaia Hotel,"['air conditioning', 'free high speed internet (wifi)', 'free parking', 'refrigerator in room']",3,Paraguay,Ciudad del Este,170.07,8.313,South America
5999710,Magnifique Villa Riad avec piscine proche plage,"[""Free Wifi"",""Beachfront"",""Family rooms"",""Heating"",""Air conditioning"",""Free Wifi"",""Beachfront"",""Family rooms"",""Heating"",""Air conditioning""]",5,Senegal,Mbour,125.84,8.232,Africa
5702853,Santa Maria House,"[""Free Wifi"",""Free parking"",""Free Wifi"",""Free parking""]",5,New Caledonia,Noumea,124.6,9.48,Oceania
1042259,NH Geneva Airport,"[""Free Wifi"",""Family rooms"",""Non-smoking rooms"",""Free Wifi"",""Family rooms"",""Non-smoking rooms""]",4,Switzerland,Geneva,124.9,9.482,Europe
1003855,Tumon Bay Capital Hotel,"[""Free Wifi"",""Family rooms"",""Non-smoking rooms"",""Airport shuttle"",""24-hour front desk"",""Facilities for disabled guests"",""Elevator"",""Baggage storage"",""Free Wifi"",""Family rooms"",""Non-smoking rooms"",""Airport shuttle"",""24-hour front desk"",""Facilities for disabled guests"",""Elevator"",""Baggage storage""]",3,Guam,Guam,129.91,8.439,Oceania
5948603,23 Brentwood Lodge And Backpackers,"[""Non-smoking rooms"",""Non-smoking rooms""]",5,Zimbabwe,Bulawayo,103.02,8.149,Africa
1255031,Ara Moana Bungalows,"[""Free parking"",""Free Wifi"",""Family rooms"",""Free parking"",""Free Wifi"",""Family rooms""]",2,Cook Islands,Mangaia Island,109,9.599,Oceania
1836816,Yongin Mountain Pension,"[""Free parking"",""Free Wifi"",""Beachfront"",""Family rooms"",""Non-smoking rooms"",""Free parking"",""Free Wifi"",""Beachfront"",""Family rooms"",""Non-smoking rooms""]",2,South Korea,Yongin,99.65,9.446,Asia
1000767,Hotel Edda Egilsstadir,"[""Free Wifi"",""Non-smoking rooms"",""Free Wifi"",""Non-smoking rooms""]",2,Iceland,Egilsstadir,119.56,8.643,Europe
5603108,Saints View 423,"[""Free parking"",""Free Wifi"",""Family rooms"",""24-hour front desk"",""Non-smoking rooms"",""Room service"",""Very Good Breakfast"",""Free parking"",""Free Wifi"",""Family rooms"",""24-hour front desk"",""Non-smoking rooms"",""Room service"",""Very Good Breakfast""]",5,South Africa,Margate,158.11,9.215,Africa
5607965,NADIA house with apartments,"[""Outdoor swimming pool"",""Free Wifi"",""Outdoor swimming pool"",""Free Wifi""]",3,Croatia,Zambratija,87.9,7.756,Europe
6161539,"Wonderfully Furnished Cottage, Very Comfortable, Small Village Near Namur","[""Parking"",""Free Wifi"",""Family rooms"",""Non-smoking rooms"",""Elevator"",""Heating"",""Garden"",""Parking"",""Free Wifi"",""Family rooms"",""Non-smoking rooms"",""Elevator"",""Heating"",""Garden""]",4,Belgium,Namur,131.08,7.945,Europe
1248515,Bluebeard's Castle,"[""Indoor swimming pool"",""Non-smoking rooms"",""Free Wifi"",""Free parking"",""Fitness center"",""Facilities for disabled guests"",""Room service"",""Breakfast"",""Indoor swimming pool"",""Non-smoking rooms"",""Free Wifi"",""Free parking"",""Fitness center"",""Facilities for disabled guests"",""Room service"",""Breakfast""]",3,Virgin Islands (USA),St. Thomas,122.61,9.419,North America
1817157,Beli Salas,"[""Free parking"",""Free Wifi"",""Free parking"",""Free Wifi""]",5,Serbia,Sombor,143.35,8.506,Europe
1464654,Verso Hotel,"[""Parking"",""Free Wifi"",""Non-smoking rooms"",""Parking"",""Free Wifi"",""Non-smoking rooms""]",3,Chile,Valparaiso,167.27,8.183,South America
1175670,Hotel Barbara,"['air conditioning', 'family rooms', 'free high speed internet (wifi)', 'free parking', 'kitchenette', 'microwave', 'non-smoking hotel', 'non-smoking rooms', 'pets allowed ( dog / pet friendly )', 'refrigerator in room']",3,Austria,Landeck,155.93,7.19,Europe
1144602,Smartline Hotel Madara,"[""2 swimming pools"",""Spa"",""Parking"",""Free Wifi"",""Restaurant"",""Airport shuttle"",""Family rooms"",""Non-smoking rooms"",""Bar"",""Breakfast"",""2 swimming pools"",""Spa"",""Parking"",""Free Wifi"",""Restaurant"",""Airport shuttle"",""Family rooms"",""Non-smoking rooms"",""Bar"",""Breakfast""]",4,Bulgaria,Golden Sands,129.75,8.568,Europe
5338477,Santa Rita Country House,"['family rooms', 'free parking', 'golf course', 'hot tub', 'non-smoking hotel', 'non-smoking rooms', 'refrigerator in room']",5,Portugal,Estremoz,97.11,9.681,Europe
1419829,Hotel Mellanfjärden,"[""Free parking"",""Free Wifi"",""Free parking"",""Free Wifi""]",5,Sweden,Jattendal,142.97,8.507,Europe
1891549,Aparta Hotel Riomar,"['air conditioning', 'family rooms', 'free high speed internet (wifi)', 'free parking', 'laundry service', 'microwave', 'non-smoking hotel', 'non-smoking rooms', 'refrigerator in room']",5,Peru,Iquitos,133.98,8.192,South America
1472862,YHA Boswinger,"[""Free Wifi"",""Family rooms"",""Non-smoking rooms"",""Free Wifi"",""Family rooms"",""Non-smoking rooms""]",3,United Kingdom,Cornwall,142.68,9.329,Europe
1875687,Hotel Florymer,"[""Free parking"",""Non-smoking rooms"",""Spa"",""Free Wifi"",""Family rooms"",""Exceptional Breakfast"",""Free parking"",""Non-smoking rooms"",""Spa"",""Free Wifi"",""Family rooms"",""Exceptional Breakfast""]",1,Cameroon,Kribi,176.23,8.238,Africa
1080221,Apart Hotel Kostandi,"[""Free parking"",""Non-smoking rooms"",""Free parking"",""Non-smoking rooms""]",3,Ukraine,Odessa,122.34,7.532,Europe
1155523,Dan Eilat,"[""Beachfront"",""Family rooms"",""Beachfront"",""Family rooms""]",5,Israel,Eilat,142.96,7.758,Asia
1474866,Denver Plaza Hotel,"[""Free Wifi"",""Heating"",""Free Wifi"",""Heating""]",2,Cameroon,Douala,158.3,8.505,Africa
1619459,Jade Green Hambantota,"[""Free parking"",""Family rooms"",""Good free Wifi (23 Mbps)"",""Non-smoking rooms"",""Free parking"",""Family rooms"",""Good free Wifi (23 Mbps)"",""Non-smoking rooms""]",3,Sri Lanka,Hambantota,100.42,5.756,Asia
1247284,Ramal Kuwait Hotel,"[""2 swimming pools"",""Non-smoking rooms"",""Fitness center"",""Beachfront"",""2 swimming pools"",""Non-smoking rooms"",""Fitness center"",""Beachfront""]",5,Kuwait,Kuwait City,159.08,7.896,Asia
1065314,Aparton,"['air conditioning', 'family rooms', 'free high speed internet (wifi)', 'free parking', 'kitchenette', 'microwave', 'non-smoking hotel', 'non-smoking rooms', 'pets allowed ( dog / pet friendly )', 'public wifi', 'refrigerator in room', 'suites', 'wheelchair access']",3,Belarus,Minsk,133.13,7.526,Europe
1240344,Bahrain Carlton Hotel,"['air conditioning', 'breakfast available', 'breakfast included', 'business centre with internet access', 'dry cleaning', 'electric vehicle charging station', 'family rooms', 'fitness centre with gym / workout room', 'free high speed internet (wifi)', 'free parking', 'golf course', 'laundry service', 'meeting rooms', 'microwave', 'multilingual staff', 'non-smoking hotel', 'non-smoking rooms', 'pets allowed ( dog / pet friendly )', 'public wifi', 'refrigerator in room', 'restaurant', 'room service', 'self-serve laundry', 'suites', 'wheelchair access']",3,Bahrain,Manama,122.26,8.332,Asia
5717911,Folwark Lochów,"['air conditioning', 'breakfast included', 'free high speed internet (wifi)', 'free parking', 'golf course', 'non-smoking hotel', 'non-smoking rooms', 'public wifi', 'refrigerator in room', 'suites']",5,Poland,Lochow,142,9.038,Europe
5250159,Cedar Villa,"[""Parking on site"",""Restaurant"",""Parking on site"",""Restaurant""]",5,Trinidad & Tobago,Trinidad,142.99,8.932,North America
5785137,Lemon Valley Farm,"[""Indoor swimming pool"",""Free Wifi"",""Free parking"",""Family rooms"",""Restaurant"",""Non-smoking rooms"",""Airport shuttle"",""Room service"",""Breakfast"",""Indoor swimming pool"",""Free Wifi"",""Free parking"",""Family rooms"",""Restaurant"",""Non-smoking rooms"",""Airport shuttle"",""Room service"",""Breakfast""]",5,Kenya,Gilgil,132.99,9.318,Africa
1412994,Cat Cat View Hotel,"[""Non-smoking rooms"",""Free parking"",""Non-smoking rooms"",""Free parking""]",3,Vietnam,Sapa,158.3,8.181,Asia
5007283,Hyatt Place Kathmandu,"[""Fitness center"",""Fitness center""]",5,Nepal,Kathmandu,98.22,9.571,Asia
5753420,Winton Retreat Studio,"['accessible rooms', 'air conditioning', 'breakfast available', 'concierge', 'family rooms', 'free high speed internet (wifi)', 'free parking', 'heated pool', 'hot tub', 'kitchenette', 'laundry service', 'microwave', 'multilingual staff', 'non-smoking hotel', 'non-smoking rooms', 'outdoor pool', 'pool', 'public wifi', 'refrigerator in room', 'self-serve laundry', 'ski-in / ski-out', 'suites']",5,Bahamas,Nassau,106.57,9.3,North America
5813763,Winnipeg Holiday 1,"[""Free parking"",""Airport shuttle"",""Family rooms"",""Bar"",""Free parking"",""Airport shuttle"",""Family rooms"",""Bar""]",5,Canada,"Winnipeg,   Manitoba",113.68,9.301,North America
5606308,Jami Homestay,"[""Free Wifi"",""Non-smoking rooms"",""Heating"",""Free Wifi"",""Non-smoking rooms"",""Heating""]",5,Taiwan,Tainan,142.68,9.351,Asia
1091514,Hotel Class,"['air conditioning', 'business centre with internet access', 'family rooms', 'fitness centre with gym / workout room', 'free high speed internet (wifi)', 'free parking', 'kitchenette', 'meeting rooms', 'multilingual staff', 'non-smoking hotel', 'non-smoking rooms', 'pets allowed ( dog / pet friendly )', 'refrigerator in room', 'self-serve laundry', 'suites', 'wheelchair access']",3,Romania,Ploiesti,155.03,7.932,Europe
5844360,Studio Nano 4c By Go And Rest,"[""Free Wifi"",""Free parking"",""Room service"",""Breakfast"",""Free Wifi"",""Free parking"",""Room service"",""Breakfast""]",5,Bolivia,Santa Cruz,99.62,8.304,South America
1898299,Minh Ha Hotel,"[""Outdoor swimming pool"",""Free parking"",""Free Wifi"",""Outdoor swimming pool"",""Free parking"",""Free Wifi""]",2,Vietnam,Lagi,168.12,7.99,Asia
1447737,Rainforest Hotel,"[""Non-smoking rooms"",""Free Wifi"",""Heating"",""Air conditioning"",""Non-smoking rooms"",""Free Wifi"",""Heating"",""Air conditioning""]",3,Nepal,Chitwan Nationalpark,181.46,8.531,Asia
1036956,Killari,"['accessible rooms', 'air conditioning', 'breakfast available', 'family rooms', 'free high speed internet (wifi)', 'free parking', 'meeting rooms', 'multilingual staff', 'non-smoking hotel', 'non-smoking rooms', 'public wifi', 'refrigerator in room', 'restaurant', 'room service', 'wheelchair access']",3,Peru,Lima,134.74,7.565,South America
6076522,Noula Rooms,"[""Free parking"",""Free Wifi"",""Free parking"",""Free Wifi""]",5,Greece,Makriyialos,142.99,9.009,Europe
5172702,8 Vila Self catering,"[""Free Wifi"",""Free Wifi""]",3,South Africa,Langebaan,104.47,9.566,Africa
5412905,Apartma Obrh,"[""Outdoor swimming pool"",""Free parking"",""Free Wifi"",""Family rooms"",""Airport shuttle"",""Non-smoking rooms"",""BBQ facilities"",""Air conditioning"",""Garden"",""Outdoor swimming pool"",""Free parking"",""Free Wifi"",""Family rooms"",""Airport shuttle"",""Non-smoking rooms"",""BBQ facilities"",""Air conditioning"",""Garden""]",3,Slovenia,Smarjeske Toplice,147.89,9.094,Europe
1689230,Saipan Beach Hotel,"[""Free parking"",""Free parking""]",3,Northern Mariana Isl,Saipan,158.3,8.488,Oceania
5773271,Apartment Lux2 Near Inturist,"[""Free Wifi"",""Airport shuttle"",""Family rooms"",""Free parking"",""Fitness center"",""Non-smoking rooms"",""Skiing"",""Room service"",""Facilities for disabled guests"",""Free Wifi"",""Airport shuttle"",""Family rooms"",""Free parking"",""Fitness center"",""Non-smoking rooms"",""Skiing"",""Room service"",""Facilities for disabled guests""]",5,Ukraine,Saporischja,103.27,7.93,Europe
5352728,Apartment In Drammen,"[""Free parking"",""Free Wifi"",""Free parking"",""Free Wifi""]",2,Norway,Drammen,104.47,9.353,Europe
1029333,Cèntric Atiram Hotel,"['bar/lounge', 'family rooms', 'free high speed internet (wifi)', 'free parking', 'kitchenette', 'non-smoking hotel', 'non-smoking rooms', 'restaurant', 'suites', 'wheelchair access']",4,Andorra,Andorra La Vella,121.84,8.255,Europe
5978491,Villa Kristen,"[""Beachfront"",""Free parking"",""Free Wifi"",""Family rooms"",""Terrace"",""Non-smoking rooms"",""Beachfront"",""Free parking"",""Free Wifi"",""Family rooms"",""Terrace"",""Non-smoking rooms""]",5,Cyprus,Paralimni,142.53,9.18,Asia
5720899,Appartements Keur Mamoune,"[""Free Wifi"",""Non-smoking rooms"",""Free Wifi"",""Non-smoking rooms""]",5,Senegal,Dakar,91.66,9.603,Africa
5484118,Leidseplein Longstreet Apartments,"[""Free Wifi"",""Free Wifi""]",4,Netherlands,Amsterdam,102.93,8.127,Europe
1245001,Hôtel Tijani,"[""Free Wifi"",""Non-smoking rooms"",""Terrace"",""Elevator"",""Free Wifi"",""Non-smoking rooms"",""Terrace"",""Elevator""]",2,Morocco,Fes,144.26,8.902,Africa
5529510,Villa Gardenya,"[""Free parking"",""Restaurant"",""Free Wifi"",""Non-smoking rooms"",""Bar"",""Free parking"",""Restaurant"",""Free Wifi"",""Non-smoking rooms"",""Bar""]",5,Israel,Eilat,152.74,9.168,Asia
6154458,Villa Happy Fox,"[""Non-smoking rooms"",""Free Wifi"",""Free parking"",""Family rooms"",""Tea/Coffee Maker in All Rooms"",""Breakfast"",""Non-smoking rooms"",""Free Wifi"",""Free parking"",""Family rooms"",""Tea/Coffee Maker in All Rooms"",""Breakfast""]",3,Finland,Rovaniemi,158.11,9.292,Europe
1867606,Porta Kavalja,"['banquet room', 'breakfast available', 'breakfast included', 'business centre with internet access', 'conference facilities', 'dry cleaning', 'family rooms', 'free high speed internet (wifi)', 'free parking', 'heated pool', 'hot tub', 'indoor pool', 'kitchenette', 'laundry service', 'meeting rooms', 'multilingual staff', 'non-smoking hotel', 'non-smoking rooms', 'outdoor pool', 'pool', 'self-serve laundry', 'suites', 'wheelchair access']",5,Albania,Albanien,134.71,9.014,Europe
1170374,Starfish Grenada Resort,"[""Non-smoking rooms"",""Free Wifi"",""Non-smoking rooms"",""Free Wifi""]",3,Grenada,St. George's,128.19,9.593,North America
1747112,Casa Misha,"[""Outdoor swimming pool"",""Beachfront"",""Non-smoking rooms"",""Outdoor swimming pool"",""Beachfront"",""Non-smoking rooms""]",5,Mexico,San Miguel De Allende,144.09,8.523,North America
1078289,Joviale Hotel,"[""Outdoor swimming pool"",""Free Wifi"",""Family rooms"",""Free parking"",""Non-smoking rooms"",""Outdoor swimming pool"",""Free Wifi"",""Family rooms"",""Free parking"",""Non-smoking rooms""]",3,Vietnam,Ho Chi Minh City,167.55,7.961,Asia
5764941,Rei's Place,"['air conditioning', 'free high speed internet (wifi)', 'free parking', 'golf course', 'heated pool', 'indoor pool', 'kitchenette', 'microwave', 'non-smoking hotel', 'non-smoking rooms', 'pool', 'public wifi', 'refrigerator in room', 'self-serve laundry', 'suites', 'wheelchair access']",5,Albania,Radhime,136.33,8.996,Europe
1635284,Kingland Apartments,"[""Free Wifi"",""Free parking"",""Non-smoking rooms"",""Heating"",""Air conditioning"",""Garden"",""Daily housekeeping"",""Free Wifi"",""Free parking"",""Non-smoking rooms"",""Heating"",""Air conditioning"",""Garden"",""Daily housekeeping""]",2,Hong Kong,Hong Kong,111.4,9.301,Asia
5808334,HamrahliÐ 9 Guesthouse,"[""Swimming pool"",""Free Wifi"",""Swimming pool"",""Free Wifi""]",5,Iceland,Grundarfjordur,97.21,9.644,Europe
1178731,Swiss Inn Chinatown Kuala Lumpur,"[""Outdoor swimming pool"",""Beachfront"",""Non-smoking rooms"",""Free Wifi"",""Free parking"",""Family rooms"",""Bar"",""Private beach area"",""Outdoor swimming pool"",""Beachfront"",""Non-smoking rooms"",""Free Wifi"",""Free parking"",""Family rooms"",""Bar"",""Private beach area""]",3,Malaysia,Kuala Lumpur,116.03,8.321,Asia
1156812,DIT Evrika Beach Club Hotel,"[""Free Wifi"",""Free parking"",""Family rooms"",""Non-smoking rooms"",""Free Wifi"",""Free parking"",""Family rooms"",""Non-smoking rooms""]",3,Bulgaria,Sunny Beach,117.16,7.484,Europe
5713022,Skyline Saipan,"[""Outdoor swimming pool"",""Airport shuttle"",""Free parking"",""Non-smoking rooms"",""Room service"",""24-hour front desk"",""Air conditioning"",""Garden"",""Terrace"",""Breakfast"",""Outdoor swimming pool"",""Airport shuttle"",""Free parking"",""Non-smoking rooms"",""Room service"",""24-hour front desk"",""Air conditioning"",""Garden"",""Terrace"",""Breakfast""]",4,Northern Mariana Isl,Saipan,156.71,9.035,Oceania
1575367,Novotel Hefei Wanda,"[""Free parking"",""Free Wifi"",""Free parking"",""Free Wifi""]",3,China,Chaohu,109.14,9.563,Asia
1121690,Times Hotel,"[""Free parking"",""Free Wifi"",""Beachfront"",""Terrace"",""Free parking"",""Free Wifi"",""Beachfront"",""Terrace""]",3,Brunei Darussalam,Bandar Seri Begawan,167.12,8.23,Asia
1679984,Wilderness on Sea,"[""Free parking"",""Non-smoking rooms"",""Airport shuttle"",""Good free Wifi (45 Mbps)"",""Free parking"",""Non-smoking rooms"",""Airport shuttle"",""Good free Wifi (45 Mbps)""]",3,South Africa,Wilderness,126.41,9.343,Africa
1303861,Alpine Lodge,"[""Airport shuttle"",""Family rooms"",""Non-smoking rooms"",""24-hour front desk"",""Terrace"",""Air conditioning"",""Tea/Coffee Maker in All Rooms"",""Airport shuttle"",""Family rooms"",""Non-smoking rooms"",""24-hour front desk"",""Terrace"",""Air conditioning"",""Tea/Coffee Maker in All Rooms""]",3,New Zealand,St. Arnaud,144,9.009,Oceania
1030874,The Elephant Camp All Inclusive,"[""Free parking"",""Free Wifi"",""Family rooms"",""Non-smoking rooms"",""Garden"",""Air conditioning"",""Free parking"",""Free Wifi"",""Family rooms"",""Non-smoking rooms"",""Garden"",""Air conditioning""]",4,Zimbabwe,Victoria Falls,103.59,8.358,Africa
1269811,West Plaza Hotel Desekel,"[""Free Wifi"",""Free parking"",""Air conditioning"",""Free Wifi"",""Free parking"",""Air conditioning""]",2,Palau,Koror,117.88,8.658,Oceania
1070880,Hotel Cesare,"['bar/lounge', 'family rooms', 'free high speed internet (wifi)', 'free parking', 'meeting rooms', 'non-smoking hotel', 'non-smoking rooms', 'pets allowed ( dog / pet friendly )', 'restaurant', 'suites']",4,San Marino,San Marino,161.4,7.876,Europe
5769511,Stay Amare Blue Ateneo,"['accessible rooms', 'air conditioning', 'babysitting', 'bar/lounge', 'business centre with internet access', 'children activities (kid / family friendly)', 'dry cleaning', 'family rooms', 'free high speed internet (wifi)', 'free parking', 'kitchenette', 'laundry service', 'non-smoking hotel', 'non-smoking rooms', 'pets allowed ( dog / pet friendly )', 'public wifi', 'refrigerator in room', 'restaurant', 'smoking rooms available', 'suites', 'wheelchair access']",1,Philippines,Manila,99.68,9.337,Asia
1244643,Hyatt Place Manati,"['air conditioning', 'banquet room', 'bar/lounge', 'breakfast available', 'breakfast included', 'business centre with internet access', 'conference facilities', 'dry cleaning', 'fitness centre with gym / workout room', 'free high speed internet (wifi)', 'free parking', 'hot tub', 'indoor pool', 'laundry service', 'meeting rooms', 'microwave', 'multilingual staff', 'non-smoking hotel', 'non-smoking rooms', 'pets allowed ( dog / pet friendly )', 'pool', 'public wifi', 'refrigerator in room', 'restaurant', 'room service', 'self-serve laundry', 'suites', 'wheelchair access']",3,Puerto Rico,Puerto Rico,119.67,9.234,North America
6174620,Samantha Hotel,"[""Outdoor swimming pool"",""Free parking"",""Non-smoking rooms"",""Free Wifi"",""Outdoor swimming pool"",""Free parking"",""Non-smoking rooms"",""Free Wifi""]",3,Ethiopia,Addis Abeba,176.65,8.317,Africa
1660700,Mahana Lodge,"[""Parking"",""Free Wifi"",""Family rooms"",""Non-smoking rooms"",""Parking"",""Free Wifi"",""Family rooms"",""Non-smoking rooms""]",2,French Polynesia,Papeete,144.26,9.283,Oceania
1884245,Moon Hostel,"[""Free Wifi"",""Air conditioning"",""Free Wifi"",""Air conditioning""]",5,Serbia,Pristina,142.99,9,Europe
1047252,Petra Gate Hotel,"[""Outdoor swimming pool"",""Non-smoking rooms"",""Free parking"",""Family rooms"",""Outdoor swimming pool"",""Non-smoking rooms"",""Free parking"",""Family rooms""]",2,Jordan,Wadi Musa,181.46,8.429,Asia
1595103,Rjukan Gjestegård,"[""Outdoor swimming pool"",""Private beach area"",""Outdoor swimming pool"",""Private beach area""]",5,Norway,Rjukan,124.6,9.343,Europe
1481923,Anabezi Camp,"[""Outdoor swimming pool"",""Parking on site"",""Free Wifi"",""Non-smoking rooms"",""Outdoor swimming pool"",""Parking on site"",""Free Wifi"",""Non-smoking rooms""]",5,Zambia,Jeki,144.26,9.251,Africa
1235450,Hotel Templ,"[""Free parking"",""Beachfront"",""Free Wifi"",""Family rooms"",""Non-smoking rooms"",""Airport shuttle"",""Free parking"",""Beachfront"",""Free Wifi"",""Family rooms"",""Non-smoking rooms"",""Airport shuttle""]",3,Czech Republic,Mikulov,166.7,8.174,Europe
1226473,The Pearl South Pacific Resort Spa & Golf Course,"[""Free parking"",""Free Wifi"",""Family rooms"",""Free parking"",""Free Wifi"",""Family rooms""]",4,Fiji,Pacific Harbour,145.76,8.333,Oceania
1786473,B&B Roudenhaff,"[""Outdoor swimming pool"",""Non-smoking rooms"",""Free Wifi"",""Free parking"",""Family rooms"",""Outdoor swimming pool"",""Non-smoking rooms"",""Free Wifi"",""Free parking"",""Family rooms""]",5,Luxembourg,Echternach,152.74,9.241,Europe
1780356,Floriande Bed & Breakfast,"[""Free parking"",""Free Wifi"",""Family rooms"",""Non-smoking rooms"",""Terrace"",""Free parking"",""Free Wifi"",""Family rooms"",""Non-smoking rooms"",""Terrace""]",5,Netherlands,Hoofddorp,94,9.535,Europe
5217213,Shailoh Folyjon 2Bedroomed Wing,"[""Free parking"",""Free Wifi"",""Beachfront"",""Terrace"",""Free parking"",""Free Wifi"",""Beachfront"",""Terrace""]",3,Zimbabwe,Harare,102.96,8.301,Africa
5880015,Xi Xin Guan Hot Spring Resort,"[""Free parking"",""Free parking""]",5,Taiwan,Tainan,127.2,8.193,Asia
6107689,Urban Loft,"['airport transportation', 'breakfast available', 'breakfast included', 'children activities (kid / family friendly)', 'family rooms', 'free high speed internet (wifi)', 'free parking', 'kitchenette', 'laundry service', 'non-smoking hotel', 'non-smoking rooms', 'pets allowed ( dog / pet friendly )', 'public wifi', 'refrigerator in room']",3,Panama,Panama City,136.04,8.899,North America
1157086,Firas Palace,"[""Free Wifi"",""Private Parking"",""Family rooms"",""Free Wifi"",""Private Parking"",""Family rooms""]",3,Jordan,Amman,144.41,9.224,Asia
5660682,Neuhof Portion 2 Campsite,"[""Parking"",""Free Wifi"",""Airport shuttle"",""Family rooms"",""Non-smoking rooms"",""Terrace"",""Heating"",""Elevator"",""Laundry"",""Air conditioning"",""Parking"",""Free Wifi"",""Airport shuttle"",""Family rooms"",""Non-smoking rooms"",""Terrace"",""Heating"",""Elevator"",""Laundry"",""Air conditioning""]",5,Namibia,Maltahohe,109.75,9.083,Africa
1035297,Saltwhistle Bay Club,"[""Free parking"",""Free Wifi"",""Family rooms"",""Non-smoking rooms"",""Free parking"",""Free Wifi"",""Family rooms"",""Non-smoking rooms""]",3,St Vincent & Grenadi,Mayreau,106.67,9.615,North America
1861353,Tropical Hideaway Hotel,"[""Free parking"",""Free Wifi"",""Non-smoking rooms"",""Free parking"",""Free Wifi"",""Non-smoking rooms""]",5,St Vincent & Grenadi,Bequia,120.41,8.614,North America
1420356,Hotel Restauracja Venus,"['air conditioning', 'banquet room', 'breakfast included', 'business centre with internet access', 'children activities (kid / family friendly)', 'conference facilities', 'family rooms', 'fitness centre with gym / workout room', 'free high speed internet (wifi)', 'free parking', 'heated pool', 'hot tub', 'indoor pool', 'kitchenette', 'laundry service', 'meeting rooms', 'multilingual staff', 'non-smoking hotel', 'non-smoking rooms', 'pets allowed ( dog / pet friendly )', 'pool', 'restaurant', 'self-serve laundry', 'shuttle bus service', 'suites', 'wheelchair access']",3,Poland,Jedlicze,123.54,8.344,Europe
5003183,Aqualuz Troia Lagoa Hotel & Apartments - S.Hotels Collection,"['air conditioning', 'breakfast included', 'free high speed internet (wifi)', 'free parking', 'microwave', 'non-smoking hotel', 'non-smoking rooms', 'pets allowed ( dog / pet friendly )', 'refrigerator in room']",4,Portugal,Troia,128.65,7.819,Europe
1224225,Pipo International,"[""Free parking"",""Free Wifi"",""Free parking"",""Free Wifi""]",4,Venezuela,Maracay,111.87,9.478,South America
5679332,Departamento Playa Tonsupa Esmeraldas,"[""Non-smoking rooms"",""Free Wifi"",""Free parking"",""Non-smoking rooms"",""Free Wifi"",""Free parking""]",5,Ecuador,Esmeraldas,113.63,8.336,South America
1936501,Maichau Sky,"[""Free parking"",""Free Wifi"",""Air conditioning"",""Free parking"",""Free Wifi"",""Air conditioning""]",3,Vietnam,Hoa Binh,143.73,8.602,Asia
1628954,Marsa Al Masafar Hotel Apartment,"[""2 swimming pools"",""Non-smoking rooms"",""Beachfront"",""2 swimming pools"",""Non-smoking rooms"",""Beachfront""]",2,Oman,Oman,116.46,7.852,Asia
